pet_id,organization_id,name,breed,age,colors,size,gender,spayed_neutered,house_trained,shots_current,pet_url,description,listed_on,pet_status
48550319,561,George,"Labrador Retriever, Pointer",Baby,"Black, White / Cream",Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550319/2/?bust=1595339839&width=450,"This adorable little guy is George, a 4 1/2 month old Labrador/Pointer mix! He currently weighs 25lbs. and we believe...",2020-07-21 14:40:09+00:00,adopted
48553866,562,Sam Husky,"Siberian Husky, Husky",Adult,"Tricolor (Brown, Black, & White)",Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553866/1/?bust=1597482882&width=450,"Sam, siberian husky, male, 59 lb, 6-7 yo, neutered, all shots  Sam is a gorgeous husky with piercing blue eyes...",2020-07-21 18:45:10+00:00,adoptable
48549587,563,Howie courtesy listing,Border Collie,Adult,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549587/1/?bust=1596965520&width=450,All people inquiring about pets listed as Courtesy Listings on the EAPL website and/or EAPL posting adoption boards should contact...,2020-07-21 10:35:16+00:00,adoptable
48553470,564,Paris,German Shepherd Dog,Adult,None,Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553470/1/?bust=1595355914&width=450,Good with/Lived with: Dogs: No Cats: Yes Kids: Yes  Activity Level: Very High  Weight: 45-50 lbs.  Housebroken: Unable to guarantee...,2020-07-21 18:15:14+00:00,adoptable
48554570,565,Layla,American Staffordshire Terrier,Adult,"Brown / Chocolate, White / Cream",Large,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554570/1/?bust=1595359856&width=450,Hello world! I&#039;m Layla! I am BONDED with my sweet friend Jade. We are two blue eyed beauties who loves...,2020-07-21 19:39:05+00:00,adopted
48549657,566,Mia (husky),"Husky, Hound",Adult,None,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549657/1/?bust=1597161136&width=450,"Mia is a beautiful 2 year old, 50 pound husky mix... Very sweet and super active! Loves the car, dog...",2020-07-21 11:20:48+00:00,adopted
48549987,567,Noah,German Shepherd Dog,Young,Black,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549987/1/?bust=1595338554&width=450,"______ DOB/AGE: 09/02/2019 WEIGHT (GROWN): 60-65 lbs   I am currently in foster care, but very much adoptable.  You will need...",2020-07-21 13:36:16+00:00,adopted
48553523,568,Reece,"Mastiff, Pit Bull Terrier",Young,None,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553523/1/?bust=1597501916&width=450,This handsome guy is Reece! He is a 9 month old brindle pit who was owner released to the shelter...,2020-07-21 18:21:57+00:00,adoptable
48549591,569,Hershey,"Retriever, Terrier",Adult,"Brown / Chocolate, White / Cream",Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549591/1/?bust=1595328202&width=450,None,2020-07-21 10:45:28+00:00,adoptable
48550972,570,Hopper,Pit Bull Terrier,Adult,Black,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550972/1/?bust=1597418731&width=450,"Hopper is a sweet boy! He is very scared at first, and will need a patient owner. He was so...",2020-07-21 15:15:18+00:00,adoptable
48551119,571,Leo,Mixed Breed,Adult,"Brindle, White / Cream",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551119/1/crop/?bust=1595345633&width=450,** COVID-19 UPDATES ARE AVAILABLE ON OUR WEBSITE AT https://westvalleyhumanesociety.org/COVID/ **  All dogs adopted from West Valley Humane Society are...,2020-07-21 15:34:03+00:00,adopted
48552670,572,Red,Vizsla,Adult,Red / Chestnut / Orange,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552670/1/?bust=1595352192&width=450,None,2020-07-21 17:24:04+00:00,adoptable
48552934,573,Fern,Maltese,Baby,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553217/3/?bust=1595354885&width=450,New to STAR,2020-07-21 17:43:29+00:00,adopted
48555064,574,Moscato,Mixed Breed,Baby,White / Cream,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555064/2/?bust=1595362292&width=450,"Moscato is very sweet floofy boy, around 10 weeks old, with GIANT paws. He was picked up with his sister...",2020-07-21 20:12:55+00:00,adopted
48555434,575,Tippy,"Schnauzer, Wirehaired Terrier",Young,"Black, White / Cream",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555434/1/?bust=1595364673&width=450,"I am 27 lbs., 2 years old, and l am looking for my forever home.  Adoption Donation: $450  All dogs...",2020-07-21 20:54:02+00:00,adopted
48551027,576,Banksy,Mixed Breed,Young,"Black, Gray / Blue / Silver",Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551027/1/?bust=1596132216&width=450,8 month old male $250,2020-07-21 15:23:50+00:00,adoptable
48553221,577,Gracie,Miniature Pinscher,Young,Bicolor,Small,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553221/1/?bust=1595354340&width=450,None,2020-07-21 18:00:07+00:00,adopted
48551070,578,Tucker (4110),Pit Bull Terrier,Baby,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551070/1/?bust=1597340978&width=450,None,2020-07-21 15:27:13+00:00,adopted
48553558,579,Lulu (Best Dog Ever),Terrier,Young,Brindle,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553558/1/?bust=1596987793&width=450,"Lulu is the best dog ever. You just can&#039;t go wrong with this wonderful, sweet, friendly, social, well mannered girl....",2020-07-21 18:43:52+00:00,adoptable
48550948,580,Elsa in NH,Hound,Baby,"Brown / Chocolate, Red / Chestnut / Orange",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550948/1/?bust=1595345409&width=450,PLEASE do not email us through the Petfinder inquiry but our direct email address. Emails through Petfinder will more than...,2020-07-21 15:25:23+00:00,adopted
48554634,581,Coco,Dachshund,Adult,Golden,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554634/1/?bust=1597344344&width=450,"Hi. My name is Coco.  Nobody understands why I was at a shelter because I&#039;m awfully sweet, smart, pretty and...",2020-07-21 19:46:44+00:00,adoptable
48551066,582,Benny,Labrador Retriever,Adult,White / Cream,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551066/1/?bust=1595427981&width=450,very calm and laid back likes other dogs but does not &#039;play rough,2020-07-22 14:27:27+00:00,adopted
48551089,583,Tonka,"Anatolian Shepherd, Great Pyrenees",Adult,None,Large,Male,0,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551089/1/?bust=1597439346&width=450,You can fill out an adoption application online on our official website.  Tonka is a gentle giant. We believe this...,2020-07-21 15:29:38+00:00,adopted
48551123,584,Buddy,Dachshund,Adult,"Black, Yellow / Tan / Blond / Fawn",Small,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551123/1/?bust=1595391603&width=450,"BIO TO COME SOON   All of our dogs are current on vaccinations which include Rabies and Distemper/Parvo, they are spayed...",2020-07-21 15:34:01+00:00,adoptable
48554321,585,Twyla,"Beagle, Mixed Breed",Adult,None,Small,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554321/1/?bust=1597673796&width=450,None,2020-07-21 19:06:12+00:00,adoptable
48555160,586,Kara,"Australian Cattle Dog / Blue Heeler, Australian Shepherd",Young,"Tricolor (Brown, Black, & White)",Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555160/1/?bust=1595534467&width=450,We are calling this girl Kara. She was found on Marshall on or around 7/17/2020. She is about a year...,2020-07-21 20:21:03+00:00,adopted
48552922,587,Pacey,Chihuahua,Young,"Black, Brown / Chocolate",Small,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552922/2/?bust=1595864784&width=450,Meet Pacey!! She came in as a stray on 7/20/20. We think she is about a year old. She is...,2020-07-21 17:44:35+00:00,adopted
48551031,588,Charlie - STARTING HEARTWORM TREATMENT SOON!!,"Boxer, American Bulldog",Adult,None,Large,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551031/1/?bust=1597354298&width=450,Charlie&amp;#39;s home burnt down and he was left there alone for two weeks. His Kentucky rescue angels found him and...,2020-07-21 15:22:24+00:00,adoptable
48550335,589,Asha (Great Family Dog),German Shepherd Dog,Young,Yellow / Tan / Blond / Fawn,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550335/1/?bust=1595339740&width=450,"Asha is such a sweet girl. Friendly, smart, social, and affectionate, this beautiful 3 year old girl is about 60...",2020-07-21 14:07:44+00:00,adopted
48551524,590,Ahe,"Pit Bull Terrier, Shepherd",Young,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551524/1/?bust=1597433097&width=450,"You can fill out an adoption application online on our official website.  Check out these two beautiful, smart and sassy...",2020-07-21 15:57:50+00:00,adopted
48549860,591,Madonna,Border Collie,Baby,None,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553217/3/?bust=1595354885&width=450,You can fill out an adoption application online on our official website.,2020-07-21 12:54:03+00:00,adopted
48554301,592,Norah,Australian Shepherd,Young,"Tricolor (Brown, Black, & White)",Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554301/1/?bust=1595358398&width=450,Norah is a lovebug!  She is an one year old baby girl that loves people!  She loves to ride on...,2020-07-21 19:09:51+00:00,adopted
48552685,593,Lawson,"Plott Hound, Hound",Adult,None,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552685/1/?bust=1595352736&width=450,Adorable 5 month old Plotthound mix puppy rescued from a high kill shelter in Georgia.,2020-07-21 17:21:50+00:00,adopted
48550207,594,Taffy,"Mixed Breed, Hound",Baby,Black,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550207/1/?bust=1595339489&width=450,"Hi, My name is Taffy and I am a 3 month old Walker hound mix. My mom was about medium...",2020-07-21 13:55:19+00:00,adopted
48553217,595,Astro,Labrador Retriever,Baby,Yellow / Tan / Blond / Fawn,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553217/3/?bust=1595354885&width=450,Labs are known to be great family dogs. Their temperament makes them perfect to be around other pets and children....,2020-07-21 18:08:18+00:00,adopted
48553647,596,Fox,Corgi,Senior,Apricot / Beige,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553647/2/?bust=1595356561&width=450,"This adorable, spunky little dude is Fox!  Fox is a 7-year-old Corgi mix who was surrendered to our shelter after...",2020-07-21 20:15:17+00:00,adopted
48553493,597,Donna,Boxer,Young,Brindle,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553493/1/?bust=1595355432&width=450,"Donna is only about 1 1/2 yrs old.  Adoption fee is 125.00 which includes spay, vaccines, and microchip www.JARMission.org 843-726-7799",2020-07-21 18:18:17+00:00,adopted
48551504,598,Tubby,"Corgi, Basset Hound",Adult,"Black, Brown / Chocolate",Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551504/2/?bust=1595347029&width=450,"Relinquished to the shelter due to his owners poor health, Tubby was with his owner all of his life, so...",2020-07-21 16:00:41+00:00,adopted
48551011,599,Stella,American Bulldog,Adult,"White / Cream, Yellow / Tan / Blond / Fawn",Small,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551011/1/?bust=1597177829&width=450,None,2020-07-21 15:20:09+00:00,adoptable
48555052,600,Shep,German Shepherd Dog,Adult,"Bicolor, Merle (Blue)",Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555052/1/?bust=1595362127&width=450,Adoption Fee: $450  Transport Fee: $160  Shep is around 2 years old. He was found and taken to the vet...,2020-07-21 20:11:38+00:00,adopted
48550179,601,Riddler,Hound,Baby,None,Medium,Male,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550179/4/?bust=1595339356&width=450,Apply at: http://caninehumane.org/adoption-application/  Meet Riddler!  He is a sweet hound mix about 8-9 lb and 9 wks so. He is...,2020-07-21 13:49:29+00:00,adopted
48555394,602,EMORI,English Pointer,Adult,"Black, White / Cream",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555394/1/?bust=1595364727&width=450,"Emori is a five-year-old, 59-pound English Pointer mix.  She was turned in at the county shelter as a stray and...",2020-07-21 20:52:44+00:00,adopted
48553485,603,Barracuda,"Jack Russell Terrier, Chihuahua",Adult,"Tricolor (Brown, Black, & White)",Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553485/1/?bust=1595355402&width=450,Jack Russell Terrier / Chihuahua mix – Tri Color Male 1 1/2 years 10 ½ pounds If interested in adopting...,2020-07-21 18:17:09+00:00,adopted
48550753,604,201011 Kenny,Terrier,Adult,None,Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550753/1/?bust=1597357531&width=450,Kenny is one of nine dogs we took in from an elderly owner unable to care for them any longer....,2020-07-21 14:57:07+00:00,adopted
48553190,605,Sammie,Pointer,Baby,"Harlequin, White / Cream",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553190/1/?bust=1595354090&width=450,"Sammi is approx. 4mo old and a pointer mix, around 35lb. She will be ready to travel to New England...",2020-07-21 17:55:43+00:00,adopted
48554439,606,Sampson,"Cattle Dog, Catahoula Leopard Dog",Baby,"Black, White / Cream",Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554439/1/crop/?bust=1595358927&width=450,"Sampson DOB: April 13, 2020 Adoption fee: $225.00 Sampson is a male Heeler/Catahoula mix.  I am a playful little boy...",2020-07-21 19:15:51+00:00,adoptable
48552693,607,Taryn,Boxer,Adult,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550155/1/?bust=1597245463&width=450,Taryn is a 5 year old Boxer mix rescued from a high kill shelter in Georgia.,2020-07-21 17:21:50+00:00,adopted
48555156,608,Mocha,"Boxer, American Staffordshire Terrier",Adult,"Brown / Chocolate, Golden",Medium,Female,0,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555156/1/?bust=1595362854&width=450,Text 714-882-9865,2020-07-21 20:21:19+00:00,adoptable
48555290,609,Pixar#1m,Terrier,Baby,Brown / Chocolate,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555290/1/?bust=1595363898&width=450,None,2020-07-21 20:39:01+00:00,adopted
48549749,610,Holly,Poodle,Senior,None,Small,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549749/1/?bust=1597258527&width=450,You can fill out an adoption application online on our official website.Sweet Holly is a 10 year old 11 lb....,2020-07-21 12:23:46+00:00,adopted
48554229,611,Carmen,German Shepherd Dog,Adult,"Black, Brindle",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554229/2/crop/?bust=1595619025&width=450,Carmen weighs 58 pounds.  The adoption fee for dogs is $40.00 and $30.00 for cats. A pre-adoption questionnaire and an...,2020-07-21 19:02:26+00:00,adopted
48554679,612,*Rocket* Puppy,Husky,Young,None,Medium,Male,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554679/1/?bust=1597807192&width=450,You can fill out an adoption application online on our official website.,2020-07-21 19:43:53+00:00,adopted
48551181,613,Rose (4125),Pit Bull Terrier,Adult,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551181/1/?bust=1597340984&width=450,None,2020-07-21 15:40:18+00:00,adopted
48555068,614,Hunter,"Hound, Pit Bull Terrier",Adult,"White / Cream, Brown / Chocolate",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555068/1/?bust=1597846839&width=450,"Shelter arrival date: July 20th, 2020  Hi! My name is Hunter and I came to the shelter with my brother...",2020-07-21 20:10:41+00:00,adoptable
48553503,615,Benny,Labrador Retriever,Baby,Black,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553503/1/?bust=1595355623&width=450,"Benny is a sweet, adorable puppy!  His mom was found as a stray and is very sweet as well!  We...",2020-07-21 18:21:40+00:00,adopted
48554946,616,Peanut Butter  (no apartments),Plott Hound,Young,"Brindle, Brown / Chocolate",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554946/1/?bust=1595361845&width=450,"PEANUT BUTTER  MALE PLOTT HOUND MIX AGE 8 MONTHS WEIGHT 50 COLORS BROWN BRINDLE/WHITE COAT SHORT NEUTERED Chipped  Oh, my!...",2020-07-21 20:07:09+00:00,adoptable
48554415,617,Julio,Hound,Baby,"Tricolor (Brown, Black, & White)",Medium,Male,0,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554415/2/?bust=1595358698&width=450,"Baby Julio is a gorgeous mixed baby boy looking for his forever home,  He is amazing with kids and dogs,...",2020-07-21 19:12:32+00:00,adopted
48555195,618,Bisbee,Pug,Adult,Yellow / Tan / Blond / Fawn,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555195/3/?bust=1595363767&width=450,"***We appreciate your interest in adopting a pug in need. Please respect our process and our time, as we are...",2020-07-21 20:36:15+00:00,adopted
48550378,619,Bubba,Hound,Adult,"Black, Brown / Chocolate",Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550378/1/?bust=1595340324&width=450,This handsome boy is Bubba! He is a 2 year old male Hound mix. He weighs 40 pounds. A nice...,2020-07-21 14:23:26+00:00,adopted
48550682,620,Scarlett,Mixed Breed,Young,Brindle,Medium,Female,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550682/1/?bust=1595342954&width=450,FILL OUT AN APPLICATION @ WWW.SAVEAMOMRESCUE.COM. ALL APP&#039;S ARE PROCESSED AND APPOINTMENTS SCHEDULED TO MEET THE DOGS IN THE ORDER...,2020-07-21 14:58:14+00:00,adoptable
48550728,621,Buddy,"Pug, Dachshund",Adult,None,Small,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550728/2/?bust=1595343297&width=450,"Are you looking for a constant companion? Buddy would LOVE to be the star in your show, and will happily...",2020-07-21 14:55:18+00:00,adoptable
48551210,622,Charity,Plott Hound,Baby,"Brown / Chocolate, Black",Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551210/1/?bust=1597434923&width=450,None,2020-07-21 15:45:19+00:00,adoptable
48554911,623,Sahara,Labrador Retriever,Young,None,Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554911/1/?bust=1597707042&width=450,You can fill out an adoption application online on our official website.Meet Sahara! When this girl was first rescued in...,2020-07-21 19:59:06+00:00,adopted
48549765,624,Ruby,"Labrador Retriever, Rhodesian Ridgeback",Baby,Red / Chestnut / Orange,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549765/1/?bust=1595334821&width=450,NOTE:  The mailbox petfinder sends the &quot;Ask About&quot; email inquiries to is not as closely monitored as the email address...,2020-07-21 12:35:29+00:00,adopted
48552579,625,Oliver,Labrador Retriever,Adult,Black,Large,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552579/2/?bust=1595364477&width=450,** COVID-19 UPDATES ARE AVAILABLE ON OUR WEBSITE AT https://westvalleyhumanesociety.org/COVID/ **  All dogs adopted from West Valley Humane Society are...,2020-07-21 17:09:43+00:00,adopted
48553407,626,Arbella,Chihuahua,Young,None,Small,Female,0,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553407/1/?bust=1597683455&width=450,"Are you looking for a fun, spunky, cute and cuddly little girl? Then look no further!!! My name is Arbella,...",2020-07-21 18:09:59+00:00,adopted
48553811,627,Morgan - Sweet Puppy Breath,"Labrador Retriever, Redbone Coonhound",Baby,Black,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553811/1/?bust=1595356913&width=450,4 Precious Paws Rescue holds pet adoptions every Saturday at the Carmel PetSmart Store from 12:00pm until 3:00pm. located at...,2020-07-21 18:43:57+00:00,adopted
48553542,628,Blink,Husky,Young,None,Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553542/1/?bust=1597551754&width=450,You can fill out an adoption application online on our official website.Blink is super sweet and mellow. She will probably...,2020-07-21 18:24:51+00:00,adopted
48550944,629,Black Lab Mix F#1,Black Labrador Retriever,Baby,None,Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550944/1/?bust=1595344388&width=450,"Please send Anna a text at 407.952.1037 to schedule and appointment to meet this furbaby.   This puppy comes Spayed/Neutered, current...",2020-07-21 15:13:30+00:00,adopted
48552996,630,Addison,Australian Cattle Dog / Blue Heeler,Young,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48552996/1/?bust=1595353810&width=450,Addison is a sweet 1-yr old Australian Cattle Dog mix. She&#039;s medium energy &amp; loves affection! She does exhibit some...,2020-07-21 17:52:56+00:00,adopted
48552611,631,Peach Ring,Saint Bernard,Baby,None,Extra Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550155/1/?bust=1597245463&width=450,You can fill out an adoption application online on our official website.,2020-07-21 17:12:34+00:00,adopted
48553450,632,Kujo,"Chihuahua, Terrier",Adult,None,Small,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553450/4/?bust=1595355731&width=450,READ ALL INFORMATION BELOW.    Very sweet.  Kujo came from a neglect case locally.  He is approximately 5 years of age...,2020-07-21 18:23:28+00:00,adopted
48554403,633,Sassy,"Cattle Dog, Catahoula Leopard Dog",Baby,"Black, White / Cream",Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554403/1/crop/?bust=1595358827&width=450,"Sassy DOB: April 13, 2020 Adoption fee: $225.00 Sassy is a female Heeler/Catahoula mix.  I am a little shy. I...",2020-07-21 19:13:55+00:00,adoptable
48555212,634,Precious,Beagle,Adult,"Tricolor (Brown, Black, & White)",Small,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555212/1/?bust=1595363400&width=450,My owner turned me in because I didn&#039;t want to hunt. I have lived with other beagles and should adapt...,2020-07-21 20:30:53+00:00,adopted
48555357,635,Pixar#2f,Terrier,Baby,White / Cream,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555357/1/?bust=1595364360&width=450,None,2020-07-21 20:46:41+00:00,adopted
48550155,636,2007-1628 Hercules,"Hound, Labrador Retriever",Adult,None,Large,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550155/1/?bust=1597245463&width=450,"HERCULES - 1-5 years old, 50 pounds, house trained, crate trained, good with kids and dogs.  Seeing the inside of...",2020-07-21 13:41:41+00:00,adopted
48554402,637,Devito,"Basset Hound, Terrier",Adult,White / Cream,Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554402/5/crop/?bust=1595694783&width=450,Applications now being accepted!! Devito is a friendly basset terrier mix who is estimated around one year old. He’s around...,2020-07-21 19:15:10+00:00,adopted
48555213,638,Rylie,"Australian Cattle Dog / Blue Heeler, Shepherd",Baby,None,Medium,Female,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555213/1/?bust=1597782791&width=450,"Hi! Would you like to play? My name&amp;#39;s Rylie. I&amp;#39;m a 7-lb, 13-week-old blue heeler/shepherd mix and I love to...",2020-07-21 20:29:32+00:00,adopted
48555356,639,Honeybee,"Chinese Crested Dog, Poodle",Adult,None,Medium,Female,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48555356/1/?bust=1597762422&width=450,"Until further notice, to adhere to CDC&amp;#39;s recommended sanitation guidelines and to promote social distancing, meet &amp;amp; greets and adoptions...",2020-07-21 20:43:24+00:00,adopted
48550154,640,Lookie (Bear) D2274,"Chihuahua, Dachshund",Adult,None,Small,Male,1,1,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550154/1/?bust=1597338281&width=450,You can fill out an adoption application online on our official website..,2020-07-21 13:41:33+00:00,adopted
48553282,641,Trixie,"Hound, Pit Bull Terrier",Adult,None,Medium,Female,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48553282/1/?bust=1597680990&width=450,"Trixie is an adult mix type dog, with our best guess of age around 5 years old and best guess...",2020-07-21 18:06:28+00:00,adoptable
48551196,642,BECKY,"American Bulldog, Boxer",Adult,None,Large,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551196/1/?bust=1597365808&width=450,"Sweet  BECKY ACR17276 is a female, tan and white American Bulldog Boxer mix; weighing in at about 50 lbs and...",2020-07-21 15:42:32+00:00,adopted
48549549,643,Roman,Pit Bull Terrier,Adult,None,Large,Male,0,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48549549/1/?bust=1597228022&width=450,"I am a super beautiful man that loves the ladies! While I am friendly with men, I will claim my...",2020-07-21 10:15:00+00:00,adoptable
48554005,644,Mac (Great Family Dog),Boxer,Young,"Red / Chestnut / Orange, White / Cream",Medium,Male,1,1,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554005/1/crop/?bust=1595357473&width=450,"Mac is just wonderful. Sweet, affectionate and just a big mush. Mac is 2 years old and 50 lbs and...",2020-07-21 18:51:43+00:00,adopted
48550380,645,Persephone,"Hound, Coonhound",Baby,None,Medium,Female,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48550380/1/?bust=1595340279&width=450,***Due to Covid-19 we are ONLY scheduling meetings AFTER we have received your Adoption Application.  Applications are found at therescuevets.com.***...,2020-07-21 14:05:42+00:00,adopted
48551084,646,Pillsbury,Miniature Pinscher,Senior,Brown / Chocolate,Medium,Male,1,0,1,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48551084/1/?bust=1595345485&width=450,"Pillsbury is an eleven-year-old, 27-pound, male, Miniature Pinscher. He was recently brought in as a stray. Pillsbury is a gentle,...",2020-07-21 15:31:48+00:00,adopted
48554855,647,HORATIO,"Pit Bull Terrier, Mixed Breed",Adult,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554855/1/?bust=1597795776&width=450,Meet Horatio! He is a handsome guy who currently weighs about 55 pounds but may gain another pound or two....,2020-07-21 19:52:43+00:00,adoptable
48554156,648,REUBEN,"American Bulldog, Mixed Breed",Young,None,Medium,Male,1,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48554156/1/?bust=1597702039&width=450,None,2020-07-21 18:51:49+00:00,adoptable
